transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
4797,120,137,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,15,21,0
7033,23,148,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13,21,26,0
8999,819,76,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,1,26,0
4926,633,85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,26,9,0
8215,166,118,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20,21,24,0
5469,944,173,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19,29,24,0
1553,506,125,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14,1,11,0
5844,116,142,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,16,19,4,0
2129,421,67,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,11,13,0
3295,948,80,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,5,10,0
5729,77,155,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,11,11,11,0
6087,247,102,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23,29,8,0
2524,889,83,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7,3,22,0
6884,699,118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16,28,6,0
669,314,60,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18,18,0,0
1375,596,134,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,23,16,15,0
4546,913,54,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,18,12,10,0
2945,581,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,18,28,0
9502,407,1421,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,83,86,1
6379,920,78,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,24,4,0
9052,788,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,13,21,0
79,527,73,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14,15,11,0
8022,21,71,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,4,19,0
775,514,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,17,1,0
823,442,94,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,25,10,0
1812,694,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,8,17,0
6446,904,140,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,5,27,0
6359,31,169,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15,5,11,0
5172,774,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,4,14,0
3535,356,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,23,15,4,0
8230,210,139,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,23,24,28,0
9221,503,141,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,6,25,0
1064,218,135,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,10,21,0
368,698,48,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,23,25,20,0
1677,867,144,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,10,27,0
5676,158,47,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,15,2,21,0
4943,120,103,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23,26,10,0
3257,128,65,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,8,6,25,0
6635,277,56,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12,13,6,0
1601,264,120,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,5,20,0
1742,798,159,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,20,27,21,0
5282,657,116,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,26,4,0
9986,674,967,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21,83,97,1
9376,963,92,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,11,8,0
3372,117,138,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12,0,7,0
3115,284,43,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,14,25,6,0
2119,309,75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,10,8,0
631,128,41,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,14,12,0
5894,625,79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,14,28,0
2895,292,110,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,22,7,1,0
4203,559,90,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23,4,14,0
2120,131,72,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14,1,23,0
9850,31,2923,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,20,76,87,1
498,557,59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14,29,6,0
366,692,156,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,18,0,28,0
8950,410,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,15,11,5,0
4909,617,81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11,4,23,0
5224,755,152,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,6,25,0
5427,889,85,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16,26,17,0
9857,88,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,86,90,1
885,879,139,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22,19,27,0
4872,70,165,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,15,18,9,0
7170,236,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,16,13,0
5934,659,171,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,16,0,0
6630,537,181,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,17,27,1,0
5292,860,87,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,26,16,0
4318,164,66,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,20,0
9702,292,22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,92,73,1
1309,282,88,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8,24,5,0
4380,188,114,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14,8,19,0
6951,612,135,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,13,19,0
4120,545,155,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11,2,3,0
8152,586,48,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7,15,15,0
9894,685,432,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,81,95,1
6852,471,206,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12,3,20,0
6299,463,103,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,6,0
8805,762,224,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,9,17,0
7952,472,105,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,17,7,22,0
2506,699,172,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16,22,29,0
3185,680,86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,15,23,0
1120,283,139,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,20,15,0
3585,604,142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,13,16,0
209,176,107,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,14,1,24,0
9137,322,134,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,16,5,0
9721,900,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,23,85,95,1
5809,438,126,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,21,19,13,0
5727,555,90,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,21,9,1,0
147,846,70,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,22,29,0
3333,901,158,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,20,29,14,0
9357,433,134,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,22,24,5,0
9647,72,1681,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,99,76,1
1448,855,159,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,19,21,15,0
1435,929,61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,17,24,2,0
6455,140,53,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,18,9,8,0
7416,301,126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,28,10,0
2874,980,111,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9,10,18,0
3796,125,66,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,7,12,0
7532,414,25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,20,26,15,0
288,854,109,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,28,5,0
4877,83,99,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12,8,6,0
5460,483,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,7,26,0
1759,698,55,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21,16,7,0
1,348,112,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,16,19,0
2079,39,74,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,8,12,3,0
6984,808,100,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,16,6,25,0
8982,134,72,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23,19,6,0
8079,202,115,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,28,0,0
6095,604,77,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18,0,12,0
3516,252,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7,25,17,0
7354,348,74,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,24,0,0
7135,699,171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20,28,1,0
5127,890,107,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,24,6,0
3173,395,92,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,29,29,0
9582,862,1001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,87,82,1
3444,305,121,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,9,26,0
9839,877,794,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,93,92,1
2758,972,108,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17,9,21,0
243,605,239,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,11,10,29,0
158,630,94,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,25,15,0
1542,322,130,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,10,21,0
6372,8,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,12,19,0
5552,942,80,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,5,27,0
5454,444,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,19,14,0
3821,213,142,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,15,5,0
6704,825,216,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17,0,9,0
3753,830,206,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,22,4,13,0
2243,200,103,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,4,15,0
5779,478,140,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,17,3,0
5966,178,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,20,17,5,0
8563,962,188,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,11,2,0
7500,21,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0
364,794,165,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8,27,4,0
365,501,92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,22,3,0
928,335,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,17,9,0
1425,935,153,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,20,24,9,0
8997,462,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,6,9,0
6500,564,134,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,12,18,17,0
6589,790,123,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,3,13,0
7025,735,93,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,3,8,0
952,312,103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,27,0,0
7386,297,44,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,8,20,0
8468,153,175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,23,28,3,0
3044,194,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,23,4,19,0
260,302,46,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,1,21,0
2418,982,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,16,18,0,0
6864,331,140,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,15,12,18,0
7683,378,150,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,10,6,0
8327,445,153,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,18,6,23,0
5194,236,120,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,22,21,0
9104,859,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10,11,26,0
4653,992,67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,28,17,0
7496,707,163,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,21,17,0
6872,765,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,9,14,0
9209,379,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,10,21,0
1092,325,111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,23,16,0
7114,394,202,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,2,0,0
2321,870,51,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,23,10,0
8976,374,116,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14,8,12,0
4193,689,128,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,24,17,0
4845,182,16,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,16,24,4,0
186,389,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,9,29,0
2696,196,92,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,6,3,0
7350,257,160,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21,11,5,0
2961,676,192,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,7,29,0
1203,502,146,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,17,24,0
5211,873,88,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,18,16,25,0
2894,380,123,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13,28,10,0
622,9,101,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,10,17,0
4576,630,92,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,28,8,0
3523,748,91,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7,15,22,0
2090,427,81,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,10,29,4,0
8600,916,28,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,19,0
2929,33,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,9,26,0
2916,163,67,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,27,21,0
5553,257,112,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,17,22,1,0
5301,587,61,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,9,11,10,0
4512,390,121,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,16,27,0
1809,650,82,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,4,21,0
8991,157,65,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,3,0
2076,848,71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14,14,27,0
3737,486,112,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18,15,12,0
4982,437,80,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,20,22,9,0
1143,841,84,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,28,16,0
3123,279,121,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,17,6,0
173,240,187,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,22,25,2,0
747,470,98,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,22,14,3,0
3525,581,49,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,4,24,0
8028,857,119,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,13,3,13,0
2782,29,79,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,18,23,6,0
3232,71,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,20,19,0
9757,942,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,78,94,1
4014,266,172,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,22,14,0
8038,105,100,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,21,28,0
3966,273,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,27,22,0
9000,100,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,7,24,0
5549,328,90,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,24,22,0
6468,30,148,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,17,19,15,0
3579,579,125,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,21,0
6190,748,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,1,26,0
3792,539,112,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,20,11,26,0
6504,697,33,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,18,0
1971,801,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12,5,19,0
6491,885,104,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,5,0
4562,620,110,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,9,17,0
488,672,165,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,15,22,1,0
3469,764,161,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,20,1,0
9508,739,2053,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15,75,97,1
4734,685,91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,6,23,0
8974,973,197,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10,4,24,0
3514,254,119,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,19,16,2,0
6501,197,62,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,20,21,0
4430,693,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13,2,17,0
1345,424,126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,27,6,0
8333,103,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13,4,6,0
1399,233,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,20,19,0
8296,901,91,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,15,7,2,0
3204,354,86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,19,18,0
1664,962,49,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22,29,0,0
4347,259,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,5,17,0
9999,257,2268,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,91,95,1
8602,676,84,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,15,21,4,0
3574,363,74,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,11,14,0
5941,922,71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,7,21,0
7953,274,118,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,23,24,25,0
2941,840,114,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,20,21,0
5367,368,138,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,21,3,21,0
6569,790,119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,6,10,0
8365,693,94,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12,13,19,0
17,695,114,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,26,28,0
7571,46,16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11,2,11,0
6090,57,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20,4,19,0
2238,848,54,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,24,6,0
3624,889,137,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,18,21,25,0
3928,911,143,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,16,7,18,0
2398,359,127,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22,9,18,0
1787,708,152,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18,3,21,0
159,926,81,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,11,16,28,0
3723,467,45,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9,9,19,0
9440,291,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,12,4,0
5637,944,124,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,21,25,27,0
9798,800,1054,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,88,76,1
1402,205,107,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,14,26,0
9398,87,141,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,3,22,0
9962,123,4548,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,71,96,1
8375,734,160,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,22,5,0
3539,32,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,12,21,0
2607,145,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14,26,14,0
1625,268,108,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,23,5,10,0
3116,526,83,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,16,26,0
4426,410,127,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7,9,13,0
5425,230,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,27,26,0
5745,656,29,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,9,18,0
4308,592,130,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,23,0,0
9565,249,1881,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,11,78,70,1
8259,401,157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,14,29,0
1900,586,98,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9,28,5,0
5561,465,83,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,17,12,23,0
8677,302,58,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,21,2,9,0
8754,245,185,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8,22,21,0
9225,928,90,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,19,21,0
3363,420,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18,22,29,0
8531,826,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,24,27,0
8505,344,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11,16,23,0
27,112,193,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13,10,2,0
5933,300,67,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20,11,26,0
4717,106,89,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,8,28,0
6021,188,95,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,21,13,0
2623,418,162,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,24,19,0
4473,567,122,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16,3,4,0
1735,549,80,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,0,4,0
8629,650,106,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,10,22,0
3549,404,135,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,28,18,0
729,896,95,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17,21,17,0
5196,218,165,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13,23,3,0
7743,378,52,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,9,2,0
371,744,133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,25,16,0
41,743,86,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10,11,12,0
4534,837,113,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9,20,5,0
5066,228,186,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,20,17,0
3254,57,153,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12,9,25,0
6972,738,96,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,20,0
8655,577,52,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11,3,9,0
6464,757,70,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,22,11,21,0
3422,558,187,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10,1,15,0
8769,337,124,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,21,10,4,0
7412,806,127,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20,27,0,0
5121,12,46,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,23,7,0
9303,441,163,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,22,0,18,0
3614,452,155,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7,6,14,0
2871,464,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,8,29,0
4628,31,57,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,22,13,0
2770,232,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,23,21,10,0
1874,928,94,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,14,25,7,0
5847,873,103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,8,22,29,0
7508,102,118,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,18,5,0
5008,377,128,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14,10,0,0
1546,205,160,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11,13,0,0
1341,108,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,23,5,25,0
8351,316,200,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,19,10,12,0
1793,67,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,21,17,0
2455,788,129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15,11,29,0
6870,255,137,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,2,27,0
5938,861,25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,13,1,0
4866,122,61,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13,7,1,0
3426,243,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,25,19,0
9399,712,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,7,14,0
1227,72,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,14,28,0
8021,433,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,21,23,0
