dataset_order,transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
5716,5488,371,102,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3,24,0
5717,9203,46,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,21,25,0
5718,9281,140,93,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,1,19,0
5719,845,832,124,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,26,21,0
5720,4132,848,138,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,19,5,0
5721,9492,460,68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,14,15,0
5722,9864,273,2499,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,22,80,71,1
5723,8613,3,108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17,19,9,0
5724,9473,665,37,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,15,25,14,0
5725,8103,933,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,1,2,0
5726,5594,343,203,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,13,11,18,0
5727,1626,266,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,21,28,4,0
5728,3013,409,111,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,18,19,6,0
5729,4176,236,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,11,28,0
5730,3360,938,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17,9,15,0
5731,4424,531,103,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11,23,24,0
5732,8011,886,142,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,17,1,0
5733,7252,292,152,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,9,7,0
5734,1952,379,140,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,29,9,0
5735,8617,869,179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,14,29,0
5736,6131,601,67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11,8,24,0
5737,6748,832,132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19,12,5,0
5738,5140,971,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,7,1,0
5739,379,664,151,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,26,23,0
5740,9083,782,105,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,19,21,0
5741,1698,768,119,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19,11,17,0
5742,9207,12,116,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13,22,10,0
5743,2867,554,138,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,15,28,0
5744,3797,176,115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,5,26,0
5745,5860,415,103,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,21,18,17,0
5746,153,58,139,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,20,4,0
5747,4145,188,156,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,15,0,0
5748,3676,0,79,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,26,15,0
5749,7575,479,78,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10,6,24,0
5750,7734,176,71,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,17,5,17,0
5751,630,498,157,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,18,19,23,0
5752,2693,229,68,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12,1,25,0
5753,7939,848,133,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,20,2,0
5754,3873,295,122,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11,12,27,0
5755,3319,206,199,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,19,1,24,0
5756,797,111,130,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,25,13,0
5757,6801,1,49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21,16,0,0
5758,7985,11,155,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,10,13,0
5759,6243,966,42,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13,26,24,0
5760,2413,692,66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,24,10,0
5761,277,527,115,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14,10,27,0
5762,7957,597,78,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,6,18,0
5763,7195,279,129,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,6,29,0
5764,1539,634,23,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14,17,7,0
5765,7376,499,150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,13,22,29,0
5766,7569,370,131,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,7,5,0
5767,3703,529,128,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,21,20,2,0
5768,4491,218,147,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18,25,20,0
5769,3711,443,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,13,29,0
5770,6671,322,201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,7,11,0
5771,2600,985,68,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,13,4,0
5772,4497,60,102,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,19,0,22,0
5773,1696,539,104,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,22,11,0
5774,3288,908,154,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,14,6,0
5775,6354,866,142,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6,18,0
5776,5470,803,161,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21,29,25,0
5777,7436,732,125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0,12,0
5778,9285,69,51,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,26,5,0
5779,6511,870,111,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,28,16,0
5780,4825,815,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15,8,6,0
5781,8658,981,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,3,7,0
5782,2473,725,130,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21,19,14,0
5783,3112,568,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16,5,24,0
5784,3435,848,173,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,21,4,0
5785,2377,366,129,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12,9,27,0
5786,4861,355,122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,22,28,15,0
5787,2684,875,69,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,22,21,14,0
5788,234,100,143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,17,21,6,0
5789,2452,974,151,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,9,29,0
5790,1119,24,140,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,8,5,0
5791,7198,679,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,23,24,13,0
5792,8983,57,122,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,19,5,0
5793,6356,336,157,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9,10,29,0
5794,4994,134,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,11,16,0
5795,7528,427,97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11,4,8,0
5796,4452,498,20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,23,2,13,0
5797,1502,428,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,26,12,0
5798,5511,744,73,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,15,8,0
5799,6678,834,246,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,3,0,0
5800,7709,117,126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,21,16,5,0
5801,4830,456,155,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,13,13,5,0
5802,3933,722,107,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19,23,7,0
5803,5070,434,85,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,23,15,0
5804,9744,976,1645,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,79,89,1
5805,2746,415,66,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,19,3,10,0
5806,6218,242,71,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,13,6,0
5807,9405,475,70,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8,29,10,0
5808,7011,120,102,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13,7,23,0
5809,5678,815,67,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8,1,3,0
5810,7852,903,118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,22,5,0
5811,6392,171,103,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,14,11,0
5812,8002,201,130,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,12,15,0
5813,7157,752,144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10,18,5,0
5814,8882,605,93,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,21,14,0
5815,9904,183,2363,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,80,93,1
5816,5920,609,81,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,22,18,3,0
5817,6967,382,69,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14,25,18,0
5818,7384,775,78,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,22,25,26,0
5819,8768,360,62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,16,22,0
5820,5647,931,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,5,11,0
5821,9076,481,52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,23,5,0
5822,5310,784,62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20,19,16,0
5823,841,916,93,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,2,28,0
5824,3427,505,118,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,12,20,25,0
5825,8663,141,134,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20,21,20,0
5826,1157,643,37,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,28,13,0
5827,6328,237,115,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,6,13,0
5828,7182,427,208,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,6,2,0
5829,2933,885,138,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,12,29,0
5830,905,418,150,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21,7,2,0
5831,9453,116,89,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,9,4,0
5832,7586,51,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,8,7,0
5833,8358,109,64,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,15,28,0
5834,1086,282,19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,18,15,0
5835,8290,567,114,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,18,9,3,0
5836,1989,235,106,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22,29,28,0
5837,2080,659,73,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,5,11,0
5838,7001,566,174,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,2,5,0
5839,5486,237,137,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,29,2,0
5840,8946,725,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,27,17,0
5841,1207,638,75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,29,27,0
5842,7345,762,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,14,27,0
5843,7836,870,50,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16,16,15,0
5844,2200,278,74,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8,17,7,0
5845,5499,709,151,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,8,0,0
5846,5158,396,108,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,23,5,0
5847,7176,848,173,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,1,26,0
5848,6140,220,113,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,19,2,5,0
5849,5769,151,142,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,7,19,0
5850,9914,703,1312,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,19,74,75,1
5851,644,624,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22,13,26,0
5852,7690,161,110,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8,0,21,0
5853,7005,812,80,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18,6,28,0
5854,4387,498,152,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,2,20,0
5855,5355,366,176,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,23,4,8,0
5856,7745,701,192,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,14,15,0
5857,8210,149,95,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19,6,20,0
5858,6408,531,131,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,18,22,29,0
5859,6465,808,146,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,4,24,0
5860,6143,646,72,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18,19,1,0
5861,8776,730,66,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,22,0,0
5862,3890,497,79,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14,6,16,0
5863,2026,374,89,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,26,13,0
5864,974,330,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,0,8,0
5865,8457,138,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16,6,2,0
5866,9693,723,2068,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,91,95,1
5867,1627,53,101,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2,7,0
5868,2462,874,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8,29,21,0
5869,4056,664,170,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,14,12,0
5870,3061,380,52,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,3,3,0
5871,6319,242,171,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21,12,1,0
5872,536,251,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,9,18,0
5873,7918,513,137,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18,19,28,0
5874,6830,907,134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,10,24,0
5875,1156,270,58,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,25,2,0
5876,7087,243,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,22,26,0
5877,4371,12,166,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,14,11,19,0
5878,5109,139,181,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,11,1,0
5879,7044,913,109,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,13,20,0
5880,132,73,148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,6,19,0
5881,6122,372,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,8,28,0
5882,7464,906,111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,14,15,0
5883,7108,909,24,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11,23,6,0
5884,1205,337,156,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7,6,8,0
5885,6876,171,109,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,5,29,0
5886,5777,309,132,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,4,27,0
5887,3296,876,166,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,21,15,6,0
5888,3641,588,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,10,9,26,0
5889,1116,867,54,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,16,22,0
5890,4111,594,185,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13,27,16,0
5891,7353,769,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,15,20,0,0
5892,7035,702,172,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,0,27,0
5893,2429,128,86,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,26,17,0
5894,530,491,204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,15,18,4,0
5895,9737,227,22,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12,77,92,1
5896,6315,784,28,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23,2,24,0
5897,3077,184,143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,22,0,0
5898,6845,949,113,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7,24,21,0
5899,5909,681,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,23,28,0
5900,982,568,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,7,11,0
5901,2525,605,160,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,18,0,0
5902,3446,986,76,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,7,11,0
5903,2073,502,107,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,24,19,0
5904,6916,152,187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12,23,28,0
5905,4879,564,48,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,22,18,28,0
5906,9784,532,1793,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,95,92,1
5907,9296,858,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18,28,28,0
5908,6487,285,20,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10,13,11,0
5909,96,926,17,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13,1,22,0
5910,1018,28,188,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,8,26,0
5911,6531,263,207,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13,19,2,0
5912,6374,696,152,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,26,23,0
5913,1127,136,115,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,19,6,26,0
5914,3401,163,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,25,27,0
5915,6151,536,167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,21,2,18,0
5916,8628,835,69,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,13,12,23,0
5917,2014,222,154,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9,2,27,0
5918,4207,686,159,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,19,17,26,0
5919,6097,270,133,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7,5,2,0
5920,9941,246,2217,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,21,94,86,1
5921,391,372,128,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,19,23,29,0
5922,2692,457,157,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21,7,24,0
5923,6614,657,104,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11,6,18,0
5924,7559,740,79,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,15,14,29,0
5925,4905,888,51,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18,26,10,0
5926,897,863,112,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,27,10,0
5927,2127,485,157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10,15,16,0
5928,3773,232,152,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16,28,26,0
5929,5936,188,135,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,21,26,0
5930,4941,84,110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,21,23,0
5931,3325,41,172,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,15,4,0
5932,1071,949,84,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,23,9,14,0
5933,2890,969,112,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,12,24,0
5934,8183,633,32,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,20,11,12,0
5935,7614,503,147,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22,18,1,0
5936,8548,381,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,11,4,11,0
5937,2537,856,187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17,5,2,0
5938,7208,843,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,21,11,0
5939,8523,680,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,2,6,0
5940,9509,970,3236,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,21,78,78,1
5941,4907,421,198,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,25,0
5942,3092,587,121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,28,5,0
5943,6114,92,151,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,23,27,12,0
5944,5115,56,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19,2,0,0
5945,202,451,96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,20,26,0
5946,3864,645,138,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,20,17,19,0
5947,7299,520,122,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,23,4,22,0
5948,3671,789,168,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,25,20,0
5949,399,159,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,7,28,0
5950,2834,655,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,4,24,0
5951,5923,349,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,16,4,23,0
5952,833,504,154,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,26,22,0
5953,4903,839,131,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,21,16,2,0
5954,4326,874,199,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,21,8,14,0
5955,9085,243,41,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,23,29,19,0
5956,8414,896,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,14,23,2,0
5957,6041,254,121,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,20,23,0
5958,2266,799,148,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19,19,16,0
5959,6268,187,102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,23,24,24,0
5960,9786,318,1093,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,83,95,1
5961,1797,18,66,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,17,3,0,0
5962,9401,203,66,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,22,12,0
5963,6258,927,116,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,4,8,0
5964,9002,331,104,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23,13,25,0
5965,8070,229,114,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,19,12,6,0
5966,9632,975,3342,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10,75,83,1
5967,236,535,137,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,13,1,0
5968,7738,671,68,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,13,1,0,0
5969,1577,408,38,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,25,27,0
5970,3352,316,172,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,21,28,0
5971,3154,529,164,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,24,13,0
5972,2701,609,64,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,26,27,0
5973,5901,372,80,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16,14,20,0
5974,8492,830,134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,15,19,6,0
5975,685,650,21,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,13,5,0
5976,8782,582,159,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,4,26,0
5977,6918,400,43,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,21,21,19,0
5978,6512,353,82,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,19,26,0
5979,491,922,46,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,26,19,0
5980,3885,27,53,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,17,6,26,0
5981,6566,608,158,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,5,25,0
5982,8344,768,137,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,22,0
5983,1055,635,100,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,17,20,0
5984,816,752,86,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,17,28,0
5985,8553,549,108,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,10,10,0
5986,3324,665,103,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,12,25,8,0
5987,3865,346,174,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,11,11,0
5988,3217,290,40,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,20,18,0
5989,5778,802,74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,19,20,0
5990,7742,837,138,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13,11,21,0
5991,5559,836,98,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,3,5,0
5992,7840,705,49,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20,9,14,0
5993,6311,284,199,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17,4,28,0
5994,7227,721,132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,28,20,0
5995,701,644,110,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9,23,23,0
5996,1581,249,107,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9,2,7,0
5997,8560,330,102,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,23,18,14,0
5998,4728,857,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,5,22,0
5999,4683,817,36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,12,16,0
6000,7222,115,97,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,2,13,0
6001,8166,386,51,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,26,21,0
6002,3332,447,69,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,10,3,0
6003,5195,236,30,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,21,18,28,0
